county,town,name,address,lat,lon,Food,Drinks,Special_services,In_store_services,Other_products
台北市,大安區,東門,台北市大安區信義路二段198巷6號1樓,25.0329419,121.530398,1,1,1,1,1
台北市,大安區,欣安和,台北市大安區安和路一段47號,25.038625,121.550994,1,1,1,,1
台北市,大安區,欣隆昌,台北市大安區基隆路二段142之1號及142之2號,25.0282061,121.5564903,1,1,1,1,1
台北市,大安區,空指部,台北市大安區羅斯福路4段113巷29號(空軍指揮作戰部),25.0111532,121.5408168,1,,1,1,1
台北市,大安區,花市,台北市大安區建國南路一段274號,25.0363427,121.5372892,1,,1,,1
台北市,大安區,金信,台北市大安區金山南路二段18號1樓,25.0332237,121.5269059,1,1,1,1,1
大安區,大安區,金華,台北市大安區金華街140號1樓,25.0298032,121.5283728,1,1,1,,1
台北市,大安區,長星,台北市大安區基隆路三段85號,25.0171305,121.5448389,1,1,1,1,1
台北市,大安區,阿波羅,台北市大安區忠孝東路四段222號224號1樓,25.041144,121.553401,1,1,1,,1
台北市,大安區,信中,台北市大安區信義路三段101號,25.0337467,121.538684,1,1,1,1,1
台北市,大安區,信安,台北市大安區大安路一段218號,25.0343378,121.5459014,1,1,1,1,1
台北市,大安區,信義,台北市大安區信義路四段265巷12弄1號,25.0343329,121.5543717,1,1,1,1,1
台北市,大安區,信興,台北市大安區信義路四段32號,25.0330169,121.5453389,1,1,1,,1
台北市,大安區,建安,台北市大安區敦化南路一段187巷29號,25.0426871,121.5506817,1,1,1,1,1
台北市,大安區,建忠,台北市大安區忠孝東路三段249號,25.0418493,121.5414886,1,1,1,1,1
台北市,台北市,建南,台北市大安區建國南路二段151巷6之8號,25.0286935,121.5382941,1,1,1,1,1
台北市,大安區,建綸,台北市大安區仁愛路四段151巷33號忠孝東路四段216巷32弄19號21號,25.0401018,121.5519446,1,1,1,1,1
台北市,大安區,恆安,台北市大安區永康街2巷12號1樓,25.0331444,121.5292107,1,1,1,,1
台北市,大安區,科技站,台北市大安區復興南路二段203號,25.0263981,121.5437706,1,1,1,1,1
台北市,大安區,科建,台北市大安區建國南路一段28號30號,25.0442669,121.5361902,1,1,1,1,1
台北市,大安區,科興,台北市大安區復興南路二段271巷2號1樓,25.025259,121.543739,1,1,1,1,1
台北市,大安區,師大,台北市大安區師大路87號,25.0232235,121.5285484,1,1,1,1,1
台北市,大安區,泰利,台北市大安區通化街26之8號,25.0365332,121.5542289,1,1,1,1,1
台北市,大安區,國館,台北市大安區光復南路240巷25號,25.0405732,121.5563785,1,1,1,1,1
台北市,大安區,崇光,台北市大安區復興南路一段135巷5號,25.0427996,121.5446543,1,,1,,1
台北市,大安區,康福,台北市大安區永康街12之2號1樓,25.0313699,121.529439,1,1,1,,1
大安區,大安區,台北市��,台北市大安區敦南街38號,25.0233488,121.5464718,1,1,1,,1
台北市,大安區,統合,台北市大安區忠孝東路四段181巷7弄11之1號11之2號,25.0421751,121.5512637,1,1,1,1,1
台北市,大安區,統家,台北市大安區忠孝東路四段216巷27弄1號1樓,25.0400239,121.5533215,1,1,1,1,1
台北市,大安區,統領,台北市大安區忠孝東路四段223巷9號1樓,25.0422183,121.5528242,1,1,1,1,1
台北市,大安區,通化,台北市大安區通化街26之8號,25.0313545,121.554173,1,1,1,1,1
大安區,大安區,頂好,台北市大安區仁愛路四段79號1號,25.0381722,121.5474299,1,1,1,,1
台北市,大安區,頂安,台北市大安區大安路一段67號1樓,25.0425062,121.5463219,1,1,1,1,1
台北市,大安區,頂東,台北市大安區大安路一段43號,25.0434168,121.5466787,,1,1,1,1
台北市,大安區,喜悅,台北市大安區復興南路二段82-1及82-2號,25.0309676,121.5432809,1,1,1,1,1
台北市,大安區,富陽,台北市大安區和平東路三段298號300號1樓,25.0205959,121.556223,1,1,1,1,1
台北市,大安區,復忠,台北市大安區光復南路98之3號98之5號,25.0441607,121.5575018,,1,1,,1
台北市,大安區,復昌,台北市大安區通化里光復南路616號,25.0322311,121.5572388,1,1,1,1,1
台北市,大安區,復維,台北市大安區復興南路二段17號,25.0322632,121.5438139,1,1,1,,1
台北市,大安區,敦仁,台北市大安區忠孝東路四段148號部份,25.0413357,121.5497336,1,1,1,,
台北市,大安區,敦禾,台北市大安區敦化南路二段265巷6號1樓,25.0253576,121.549563,1,1,1,1,1
台北市,大安區,敦安,台北市大安區安和路一段86號,25.034723,121.5523554,1,1,1,1,1
台北市,大安區,敦信,台北市大安區仁愛路四段122巷50號1樓,25.0346191,121.5501914,1,1,1,1,1
台北市,大安區,敦南,台北市大安區大安路一段83巷14號1樓,25.0408684,121.5469286,1,1,1,1,1
台北市,大安區,敦頂,台北市大安區忠孝東路四段101巷7號,25.0420989,121.5481839,,1,1,,1
台北市,大安區,敦隆,台北市大安區敦化南路二段182號,25.0235847,121.5483363,1,1,1,1,1
台北市,大安區,敦維,台北市大安區東豐街43號45號1樓,25.0362081,121.5466783,1,1,1,1,1
台北市,大安區,敦親,台北市大安區辛亥路二段171巷8號,25.0221233,121.5409745,1,1,1,1,1
台北市,大安區,森美,台北市大安區信義路三段65號1樓,25.0337624,121.5367651,1,1,1,1,1
台北市,大安區,華電,台北市大安區通化街177號,25.0274568,121.5536022,1,1,1,1,1
台北市,大安區,愛國,台北市大安區愛國東路75號,25.0317519,121.527296,1,1,1,1,1
台北市,大安區,新北科,台北市大安區新生南路一段3號B1樓,25.0344963,121.5331155,1,1,1,,1
台北市,大安區,新東帝,台北市大安區敦化南路二段99號1樓,25.0288227,121.5494544,1,1,1,1,1
台北市,大安區,新泰順,台北市大安區泰順街13號,25.025102,121.531544,1,1,1,,1
台北市,大安區,新國聯,台北市大安區光復南路180巷12號,25.0424678,121.5568951,1,1,1,1,1
台北市,大安區,溫州,台北市大安區羅斯福路三段245號,25.019332,121.529996,1,1,1,1,1
台北市,大安區,溫東,台北市大安區和平東路一段266號,25.0259,121.5336774,1,1,1,1,1
台北市,大安區,瑞升,台北市大安區杭州南路二段91號,25.0286793,121.5220352,1,1,1,1,1
台北市,大安區,瑞安,台北市大安區瑞安街182號,25.0285443,121.5410621,1,1,1,1,1
台北市,大安區,義村,台北市大安區忠孝東路三段160號,25.0415262,121.5382254,,1,1,,1
台北市,大安區,誠安,台北市大安區敦化南路一段247巷12號1樓,25.0387585,121.5500491,1,1,1,1,1
台北市,大安區,福亭,台北市大安區羅斯福路二段31號1樓,25.02786,121.522134,1,1,1,,1
台北市,大安區,鳳翔,台北市大安區忠孝東路四段216巷68號,25.0382935,121.5528453,,1,1,1,1
台北市,大安區,樂安,台北市大安區樂業街71號73號,25.0219229,121.5509603,1,1,1,1,1
台北市,大安區,樂利,台北市大安區樂利路76號78號1樓,25.0257057,121.5518444,1,1,1,1,1
台北市,大安區,樂和,台北市大安區樂利路29號29-1號,25.0274328,121.5515729,,1,1,1,1
台北市,大安區,樂隆,台北市大安區敦化南路二段331巷14號,25.0226302,121.5498993,1,1,1,1,1
台北市,大安區,黎元,台北市大安區臥龍街188巷1號,25.0180264,121.5509057,1,1,1,1,1
台北市,大安區,豫銘,台北市大安區大安路二段102號,25.0308364,121.5458506,1,1,1,1,1
台北市,大安區,錢忠,台北市大安區忠孝東路四段26巷5號,25.0411383,121.5444991,,1,1,,1
台北市,大安區,靜安,台北市大安區光復南路262號,25.0401402,121.5574726,1,1,1,1,1
台北市,大安區,龍和,台北市大安區和平東路二段197號199號1樓,25.0252566,121.5422785,1,1,1,1,1
台北市,大安區,龍延,台北市大安區師大路59巷13號,25.0240177,121.5292946,,1,1,1,1
台北市,大安區,龍門,台北市大安區和平東路二段38之1號40號1樓,25.0255059,121.5370725,1,1,1,1,1
台北市,大安區,龍泉,台北市大安區羅斯福路三段193號1樓,25.0210652,121.5281383,1,1,1,,1
台北市,大安區,龍淵,台北市大安區和平東路二段118巷33號,25.023532,121.5429475,1,1,1,1,1
台北市,大安區,龍普,台北市大安區敦化南路一段233巷25號,25.0404416,121.5505809,1,1,1,1,1
台北市,大安區,濟南,台北市大安區濟南路三段12號1樓,25.0400929,121.5338506,1,1,1,1,1
台北市,大安區,臨江,台北市大安區安和路二段67號,25.0305826,121.5525982,1,1,1,1,1
台北市,大安區,臨通,台北市大安區大安路二段102號,25.0308056,121.5531871,1,1,1,,1
台北市,大安區,豐安,台北市大安區東豐街9號,25.0361488,121.5442501,1,1,1,,1
台北市,大安區,鑫復,台北市大安區忠孝東路三段248巷9號,25.0410349,121.5414407,,1,1,,1
台北市,大安區,羅鑫,台北市大安區羅斯福路三段29號31號1樓,25.0237104,121.5252577,1,1,1,1,1
台北市,大安區,麟光,台北市大安區臥龍街252號及252-1號,25.0183404,121.5570001,1,1,1,1,1
台北市,大安區,鑫忠孝,台北市大安區忠孝東路四段313號1樓,25.0416129,121.5558741,1,1,1,1,1
台北市,大安區,鑫通,台北市大安區信義路四段294巷7號1樓,25.032552,121.5544171,1,,1,,1
台北市,大安區,鑫富民,台北市大安區忠孝東路四段181巷40弄22號1樓,25.0438778,121.5497581,1,1,1,1,1
台北市,大安區,鑫復,台北市大安區信義路三段178號1樓,25.0332039,121.5422769,1,1,1,,1
台北市,中山區,大永,台北市中山區明水路581巷15號1樓,25.0801736,121.5509163,1,1,1,1,1
台北市,中山區,大吉,台北市中山區吉林路97號99號1樓,25.0559355,121.5305304,1,1,1,1,1
台北市,中山區,中福,台北市中山區民生東路二段113號,25.0581761,121.5315141,1,1,1,1,1
台北市,中山區,元大,台北市中山區遼寧街110號1樓,25.0525531,121.5419221,1,1,1,1,1
台北市,中山區,六條通,台北市中山區林森北路107巷15號1樓,25.0503204,121.5256788,1,1,1,1,1
台北市,中山區,天津,台北市中山區天津街65號,25.0517269,121.5235701,1,1,1,1,1
台北市,中山區,民美,台北市中山區圓山里中山北路三段57號,25.068247,121.5231709,1,1,1,1,1
台北市,中山區,永明,台北市中山區明水路397巷7弄25號1樓,25.0781431,121.5494307,1,1,1,1,1
台北市,中山區,永錦,台北市中山區錦西街1號,25.0603714,121.5225367,1,1,1,1,1
台北市,中山區,伊東,台北市中山區伊通街30號1樓,25.0508805,121.5346645,1,1,1,1,1
台北市,中山區,吉安,台北市中山區吉林路365號367號農安街137號,25.0649595,121.5305258,1,1,1,1,1
台北市,中山區,吉林,台北市中山區吉林路209號1樓2樓,25.0602601,121.5303563,1,1,1,1,1
台北市,中山區,吉鑫,台北市中山區南京東路二段11號1樓,25.0523055,121.5284519,1,1,1,1,1
台北市,中山區,合江,台北市中山區合江街60號,25.055966,121.5390612,1,1,1,1,1
台北市,中山區,朱崙,台北市中山區復興北路56號58號1樓,25.0500844,121.5437527,1,1,1,1,1
台北市,中山區,江東,台北市中山區長安東路二段43號45-1號1樓,25.0485802,121.5317649,1,1,1,1,1
台北市,中山區,江陵,台北市中山區一江街23號1樓,25.0530463,121.5316281,1,1,1,1,1
台北市,中山區,行天,台北市中山區農安街178號180號,25.0645483,121.5348399,1,1,1,1,1
台北市,中山區,京山,台北市中山區南京東路二段100號1樓,25.0517577,121.5319808,1,1,1,1,1
台北市,中山區,京典,台北市中山區南京東路三段86號1樓,25.0515664,121.539339,1,1,1,1,1
台北市,中山區,京旺,台北市中山區南京東路一段92號1樓,25.0518334,121.5259601,1,1,1,1,1
台北市,中山區,京都,台北市中山區林森北路411號,25.0596498,121.525743,,,1,1,1
台北市,中山區,佳佳,台北市中山區民生東路二段157號,25.0581517,121.5358752,1,1,1,1,1
台北市,中山區,明水,台北市中山區明水路636號樂群三路1號,25.0830155,121.5513168,1,1,1,1,1
台北市,中山區,明美,台北市中山區敬業一路130號1樓,25.0836167,121.5524871,1,,1,1,1
台北市,中山區,東崙,台北市中山區八德路二段282號,25.0469055,121.5416914,1,,1,1,1
台北市,中山區,林北,台北市中山區民生東路一段46號46-1號1樓,25.0579149,121.5246223,1,1,1,1,1
台北市,中山區,林安,台北市中山區林森北路572號,25.064994,121.5255703,,1,1,,1
台北市,中山區,林森,台北市中山區林森北路500號,25.0618376,121.5254316,1,1,1,,1
台北市,中山區,林森北,台北市中山區林森北路380之1號1樓,25.0584415,121.5253511,1,1,1,1,1
台北市,中山區,松京,台北市中山區南京東路二段144號1樓,25.0517239,121.5339702,1,1,1,1,1
台北市,中山區,松怡,台北市中山區民權東路二段146號1樓,25.062164,121.5343514,1,1,1,1,1
台北市,中山區,松盛,台北市中山區南京東路二段115巷1號,25.0526837,121.5337447,1,1,1,1,1
台北市,中山區,松運,台北市中山區松江路101號,25.0511511,121.5332717,1,1,1,1,1
台北市,中山區,松錦,台北市中山區松江路295號295-1號1樓,25.0610038,121.533381,1,1,1,1,1
台北市,中山區,松鑫,台北市中山區松江路208號,25.0577782,121.5328522,1,1,1,1,1
台北市,中山區,欣旺,台北市中山區北安路606號,25.0819726,121.548948,1,1,1,,1
台北市,中山區,直安,台北市中山區北安路649號,25.084051,121.5491348,,1,1,,1
台北市,中山區,直福,台北市中山區樂群三路218號1樓,25.0823393,121.5580361,1,1,1,,1
台北市,中山區,金宴,台北市中山區建國北路二段151巷8號1樓,25.0616807,121.5380911,1,1,1,1,1
台北市,中山區,長新,台北市中山區長安東路一段75號1樓,25.0630799,121.5198899,1,1,1,1,1
台北市,中山市,金鑽,台北市中山區民權西路66號,25.0626036,121.5200647,1,1,1,,1
台北市,中山區,長中,台北市中山區中山北路二段40-1號,25.0545415,121.522392,1,1,1,1,1
台北市,中山區,長北,台北市中山區樂群二路206號1樓,25.0550651,121.5236511,1,1,1,1,1
美麗華,中山區,長松,台北市中山區松江路65號,25.0491558,121.5331884,1,1,1,1,1
台北市,中山區,春城,台北市中山區中山北路二段56號1樓,25.0565108,121.5225252,1,1,1,1,1
台北市,中山區,長津,台北市中山區長安東路一段12號,25.0493891,121.5228762,1,1,1,,1
台北市,中山區,長通,台北市中山區長安東路二段101號,25.04856,121.5350785,1,1,1,1,1
台北市,中山區,長新,台北市中山區長安東路一段75號1樓,25.0485188,121.5279357,1,1,1,1,1
台北市,中山區,威克,台北市中山區南京東路三段208號1樓,25.0516727,121.5432026,1,1,1,1,1
台北市,中山區,建欣,台北市中山區中山北路二段40-1號,25.053754,121.537282,1,1,1,1,1
台北市,中山區,長北,台北市中山區建國北路二段127號1樓B1樓,25.0599492,121.5373374,1,1,1,1,1
台北市,中山區,建龍,台北市中山區龍江路239號1樓,25.0583534,121.5409699,1,1,1,1,1
台北市,中山區,春城,台北市中山區長春路135號135之1號1樓,25.0549555,121.5313399,1,1,1,1,1
台北市,中山區,春森,台北市中山區南京東路�,25.0550441,121.5265704,1,,1,1,1
台北市,中山區,春龍,台北市中山區長春路257號,25.0547848,121.5406529,,1,1,,1
台北市,中山區,柯鑫,台北市中山區中山北路二段11巷3號1樓,25.0528239,121.5234036,1,1,1,1,1
台北市,中山區,美麗華,台北市中山區北安路839-1號,25.0846907,121.5572996,,1,1,1,1
台北市,中山區,原中,台北市中山區中原街121號1樓、新生北路三段3巷41號2樓,25.0632759,121.5291277,,1,1,1,1
台北市,中山區,春森,台北市中山區南京東路三段21號1樓,25.0523129,121.537779,1,1,1,1,1
台北市,中山區,國旺,台北市中山區南京東路一段132巷8號,25.0513075,121.5270438,,1,1,,1
台北市,中山區,國賓,台北市中山區中山北路二段71號1樓,25.0572783,121.5230383,1,1,1,1,1
台北市,中山區,國學,台北市中山區長春路182號,25.0547094,121.5344161,,1,1,,1
台北市,中山區,基河,台北市中山區樂群二路206號1樓,25.0796566,121.5592693,1,1,1,1,1
台北市,中山區,崑崙,台北市中山區中山北路一段105巷13號,25.0508182,121.5233599,1,1,1,1,1
中山區,中山區,統佳,台北市中山區松江路237號1樓,25.0589754,121.533447,1,1,1,1,1
台北市,中山區,麥田,台北市中山區晴光里中山北路三段47號,25.0665923,121.5227522,,1,1,1,1
台北市,中山區,國賓,台北市中山區民權東路二段26號,25.0623407,121.5288719,,1,1,1,1
台北市,中山區,復北,台北市中山區復興北路164號1樓,25.053477,121.543845,1,1,1,1,1
台北市,中山區,復錦,台北市中山區復興北路348號1樓,25.0599782,121.5439299,1,1,1,1,1
台北市,中山區,晶華,台北市中山區林森北路262號,25.0546309,121.5253239,1,1,1,1,1
台北市,中山區,晶鑽,台北市中山區中山北路二段39巷8號1樓,25.0539067,121.5235636,,1,1,1,1
台北市,中山區,曾德,台北市中山區錦州街21-2號,25.0603956,121.5249976,1,1,1,1,1
台北市,中山區,森北,台北市中山區林森北路108號1樓2樓,25.0509333,121.5249159,,1,1,1,1
台北市,中山區,森吉,台北市中山區林森北路624號626號1樓,25.0673266,121.5255489,1,1,1,1,1
台北市,中山區,森泰,台北市中山區林森北路358號360號,25.057261,121.525287,1,1,1,1,1
台北市,中山區,森華,台北市中山區林森北路587號1樓,25.0660473,121.5258937,1,1,1,1,1
台北市,中山區,森鑽,台北市中山區林森北路101號1樓,25.0501796,121.5250228,1,1,1,1,1
台北市,中山區,翔運,台北市中山區中山北路二段44巷2號1樓,25.0549546,121.521452,,1,1,,1
台北市,中山區,圓武,台北市中山區吉林路28號,25.0515967,121.5299176,1,1,1,1,1
台北市,中山區,敬群,台北市中山區樂群二路154號1樓,25.0797102,121.5573084,1,1,1,,1
台北市,中山區,新大直,台北市中山區北安路621巷48號,25.0827368,121.5465264,1,1,1,1,1
台北市,中山區,新西華,台北市中山區民生東路三段31號,25.0580656,121.5391029,1,1,1,1,1
